"appid","name","release_date","release_month","is_free","platform_windows","platform_mac","platform_linux","list_price_usd","current_price_usd","discount_percent","price_currency","total_reviews","positive_reviews","negative_reviews","positive_rate","review_score","review_score_desc","metadata_collected_at","review_collected_at","review_collection_date","metadata_collection_date","days_since_release","platform_segment","price_band","log1p_current_price","genre_action","genre_adventure","genre_casual","genre_early_access","genre_free_to_play","genre_game_development","genre_indie","genre_massively_multiplayer","genre_rpg","genre_racing","genre_simulation","genre_sports","genre_strategy","has_review","log1p_current_price_paid","z_log1p_paid_price_component","z_days_since_release"
3853070,"ARONDIGHT  アロンダイト",2025-10-28,"2025-10",0,1,0,0,5.99,5.99,0,"USD",10,8,2,0.8,7,"Positive",2026-09-12 17:15:01.673273,2026-09-13 19:49:40.561205,2026-09-13,2026-09-12,320,"Windows only","$5.00-$9.99",1.94448055624572,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.94448055624572,-0.00195275282042951,-0.484815090744853
3853330,"LexiRogue",2025-11-17,"2025-11",0,1,1,0,6.99,6.99,0,"USD",33,27,6,0.818181818181818,7,"Positive",2026-09-12 17:15:05.907056,2026-09-13 19:49:42.737181,2026-09-13,2026-09-12,300,"Windows + macOS","$5.00-$9.99",2.07819075977818,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2.07819075977818,0.18044135190692,-0.870093503543243
3853500,"DarkShine",2025-07-22,"2025-07",0,1,0,1,3,1.5,50,"USD",5,5,0,1,0,"5 user reviews",2026-09-12 17:15:12.30785,2026-09-13 19:49:44.868817,2026-09-13,2026-09-12,418,"Windows + Linux","$0.01-$4.99",0.916290731874155,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.916290731874155,-1.40450661596289,1.40304913196726
3853780,"Just Grandma and Me",2025-08-28,"2025-08",0,1,0,0,9.99,9.99,0,"USD",3,3,0,1,0,"3 user reviews",2026-09-12 17:15:23.134431,2026-09-13 19:49:46.964592,2026-09-13,2026-09-12,381,"Windows only","$5.00-$9.99",2.39698576841553,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2.39698576841553,0.615309661548216,0.690284068290236
3853960,"Rolling Ball: HD Remaster",2025-07-26,"2025-07",0,1,1,0,59.99,59.99,0,"USD",2,1,1,0.5,0,"2 user reviews",2026-09-12 17:15:27.276888,2026-09-13 19:49:49.194038,2026-09-13,2026-09-12,414,"Windows + macOS","$30.00+",4.11070991630837,0,0,1,0,0,0,1,0,0,1,1,0,1,1,4.11070991630837,2.95300097789313,1.32599344940758
3854020,"DACHA",2025-09-16,"2025-09",0,1,0,0,4.99,4.99,0,"USD",73,56,17,0.767123287671233,6,"Mostly Positive",2026-09-12 17:15:29.300152,2026-09-13 19:49:51.405283,2026-09-13,2026-09-12,362,"Windows only","$0.01-$4.99",1.79009141212736,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1.79009141212736,-0.212555002889199,0.324269576131765
3854060,"FlippUp",2025-12-30,"2025-12",0,1,0,1,9.99,9.99,0,"USD",76,64,12,0.842105263157895,8,"Very Positive",2026-09-12 17:15:35.642507,2026-09-13 19:49:53.413923,2026-09-13,2026-09-12,257,"Windows + Linux","$5.00-$9.99",2.39698576841553,1,1,0,0,0,0,1,0,0,0,0,0,0,1,2.39698576841553,0.615309661548216,-1.69844209105978
3854120,"Fawn The Florist",2025-11-20,"2025-11",1,1,1,0,,,,,0,0,0,,0,"No user reviews",2026-09-12 17:15:37.659308,2026-09-13 19:49:55.572485,2026-09-13,2026-09-12,297,"Windows + macOS","Free",,0,0,1,0,1,0,1,0,0,0,1,0,0,0,,0,-0.927885265463002
3854270,"Midnight Murder Maze",2025-10-01,"2025-10",0,1,0,0,6.99,6.99,0,"USD",12,12,0,1,7,"Positive",2026-09-12 17:15:41.961074,2026-09-13 19:49:57.70052,2026-09-13,2026-09-12,347,"Windows only","$5.00-$9.99",2.07819075977818,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.07819075977818,0.18044135190692,0.0353107665329729
3854330,"My Little Spider",2025-11-07,"2025-11",0,1,0,0,4.99,4.99,0,"USD",387,365,22,0.943152454780362,8,"Very Positive",2026-09-12 17:15:46.18278,2026-09-13 19:49:59.897583,2026-09-13,2026-09-12,310,"Windows only","$0.01-$4.99",1.79009141212736,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1.79009141212736,-0.212555002889199,-0.677454297144048
3854340,"The Abyssal Descent",2025-07-23,"2025-07",0,1,0,0,0.99,0.99,0,"USD",1,1,0,1,0,"1 user reviews",2026-09-12 17:15:48.258081,2026-09-13 19:50:02.123398,2026-09-13,2026-09-12,417,"Windows only","$0.01-$4.99",0.688134638736401,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.688134638736401,-1.71573437006504,1.38378521132734
3854410,"ZahmahreL - Chapter 1",2025-09-05,"2025-09",0,1,0,0,4.99,4.99,0,"USD",54,34,20,0.62962962962963,5,"Mixed",2026-09-12 17:15:52.641594,2026-09-13 19:50:04.306964,2026-09-13,2026-09-12,373,"Windows only","$0.01-$4.99",1.79009141212736,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.79009141212736,-0.212555002889199,0.53617270317088
3854760,"Tentaphage",2025-08-29,"2025-08",0,1,0,0,4.99,4.99,0,"USD",3,3,0,1,0,"3 user reviews",2026-09-12 17:16:13.79612,2026-09-13 19:50:06.486068,2026-09-13,2026-09-12,380,"Windows only","$0.01-$4.99",1.79009141212736,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.79009141212736,-0.212555002889199,0.671020147650316
3854840,"TICKTICKBOOM!",2025-09-26,"2025-09",0,1,0,0,0.99,0.99,0,"USD",0,0,0,,0,"No user reviews",2026-09-12 17:16:18.126271,2026-09-13 19:50:08.660803,2026-09-13,2026-09-12,352,"Windows only","$0.01-$4.99",0.688134638736401,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.688134638736401,-1.71573437006504,0.13163036973257
3854990,"TryAngle: Shapes Warfare",2025-11-28,"2025-11",0,1,0,0,1.99,1.99,0,"USD",2,2,0,1,0,"2 user reviews",2026-09-12 17:16:26.517905,2026-09-13 19:50:10.908557,2026-09-13,2026-09-12,289,"Windows only","$0.01-$4.99",1.0952733874026,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1.0952733874026,-1.16035635402041,-1.08199663058236
3855000,"Re:Call",2025-08-08,"2025-08",0,1,0,1,18.99,18.99,0,"USD",0,0,0,,0,"No user reviews",2026-09-12 17:16:28.746793,2026-09-13 19:50:13.165585,2026-09-13,2026-09-12,401,"Windows + Linux","$10.00-$19.99",2.99523214851231,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.99523214851231,1.43137762062238,1.07556248108863
3855280,"space warrior",2025-07-29,"2025-07",0,1,0,0,29.99,29.99,0,"USD",0,0,0,,0,"No user reviews",2026-09-12 17:16:35.142212,2026-09-13 19:50:15.300578,2026-09-13,2026-09-12,411,"Windows only","$20.00-$29.99",3.43366457179966,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.43366457179966,2.02944334198315,1.26820168748782
3855620,"GHOST OF THE DICED STEAK",2025-08-30,"2025-08",0,1,0,0,2.99,2.99,0,"USD",10,8,2,0.8,7,"Positive",2026-09-12 17:16:43.601281,2026-09-13 19:50:17.53049,2026-09-13,2026-09-12,379,"Windows only","$0.01-$4.99",1.38379123090177,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1.38379123090177,-0.766789128987195,0.651756227010397
3856010,"Space Travel:Chronicles",2025-07-28,"2025-07",0,1,0,0,6.99,6.99,0,"USD",1,1,0,1,0,"1 user reviews",2026-09-12 17:16:56.437046,2026-09-13 19:50:19.692382,2026-09-13,2026-09-12,412,"Windows only","$5.00-$9.99",2.07819075977818,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2.07819075977818,0.18044135190692,1.28746560812774
3857170,"Space Depot",2025-07-22,"2025-07",0,1,0,0,1.99,1.99,0,"USD",1,0,1,0,0,"1 user reviews",2026-09-12 17:17:15.685566,2026-09-13 19:50:21.869966,2026-09-13,2026-09-12,418,"Windows only","$0.01-$4.99",1.0952733874026,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1.0952733874026,-1.16035635402041,1.40304913196726
3857180,"Neo - The Rainbow Sorcerer",2025-07-31,"2025-07",1,1,1,0,,,,,0,0,0,,0,"No user reviews",2026-09-12 17:17:17.695345,2026-09-13 19:50:23.952436,2026-09-13,2026-09-12,409,"Windows + macOS","Free",,1,0,1,0,1,0,1,0,0,0,0,0,0,0,,0,1.22967384620798
3857380,"NIGHTRAVEL",2025-10-24,"2025-10",1,1,0,0,,,,,0,0,0,,0,"No user reviews",2026-09-12 17:17:24.12971,2026-09-13 19:50:26.000585,2026-09-13,2026-09-12,324,"Windows only","Free",,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,-0.407759408185175
3857770,"Backmooms",2025-07-21,"2025-07",0,1,0,0,1.99,1.99,0,"USD",136,116,20,0.852941176470588,8,"Very Positive",2026-09-12 17:17:35.107435,2026-09-13 19:50:28.145562,2026-09-13,2026-09-12,419,"Windows only","$0.01-$4.99",1.0952733874026,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1.0952733874026,-1.16035635402041,1.42231305260718
3857830,"Ball Tag",2025-11-30,"2025-11",1,1,0,0,,,,,0,0,0,,0,"No user reviews",2026-09-12 17:17:37.183004,2026-09-13 19:50:30.340635,2026-09-13,2026-09-12,287,"Windows only","Free",,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,0,-1.1205244718622
3857980,"Anyone in the house？",2025-11-11,"2025-11",0,1,0,0,3.99,3.99,0,"USD",22,17,5,0.772727272727273,6,"Mostly Positive",2026-09-13 05:50:14.136533,2026-09-13 19:50:32.539756,2026-09-13,2026-09-13,306,"Windows only","$0.01-$4.99",1.60743590976343,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1.60743590976343,-0.461715395641907,-0.754509979703726
3858120,"Chess of Fortune",2025-07-29,"2025-07",0,1,0,0,3.99,3.99,0,"USD",0,0,0,,0,"No user reviews",2026-09-13 05:50:16.22982,2026-09-13 19:50:34.784963,2026-09-13,2026-09-13,411,"Windows only","$0.01-$4.99",1.60743590976343,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1.60743590976343,-0.461715395641907,1.26820168748782
3858370,"Figure Shop Simulator: Prologue",2025-07-21,"2025-07",1,1,0,0,,,,,0,0,0,,0,"No user reviews",2026-09-12 17:24:58.059549,2026-09-13 19:50:36.834282,2026-09-13,2026-09-12,419,"Windows only","Free",,0,0,1,0,1,0,1,0,0,0,1,0,0,0,,0,1.42231305260718
3858850,"Hydra Heli",2025-09-15,"2025-09",0,1,0,0,4.99,3.24,35,"USD",83,76,7,0.91566265060241,8,"Very Positive",2026-09-12 17:31:23.983977,2026-09-13 19:50:38.905287,2026-09-13,2026-09-12,363,"Windows only","$0.01-$4.99",1.44456326924387,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1.44456326924387,-0.683889984172333,0.343533496771685
3858940,"Meeting Places",2025-12-09,"2025-12",0,1,0,1,3.99,3.99,0,"USD",0,0,0,,0,"No user reviews",2026-09-12 17:31:26.139061,2026-09-13 19:50:40.948665,2026-09-13,2026-09-12,278,"Windows + Linux","$0.01-$4.99",1.60743590976343,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1.60743590976343,-0.461715395641907,-1.29389975762147
3859020,"Orbital Purge",2025-09-16,"2025-09",0,1,0,1,3.99,3.99,0,"USD",0,0,0,,0,"No user reviews",2026-09-12 17:31:30.416429,2026-09-13 19:50:43.072499,2026-09-13,2026-09-12,362,"Windows + Linux","$0.01-$4.99",1.60743590976343,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1.60743590976343,-0.461715395641907,0.324269576131765
3859300,"Dancing with Shadows: Prologue",2025-08-07,"2025-08",1,1,0,0,,,,,0,0,0,,0,"No user reviews",2026-09-12 17:31:41.164498,2026-09-13 19:50:45.268677,2026-09-13,2026-09-12,402,"Windows only","Free",,0,1,0,0,1,0,0,0,1,0,0,0,0,0,,0,1.09482640172854
3859720,"Drow Space Shooter",2025-07-22,"2025-07",0,1,0,1,9.99,9.99,0,"USD",0,0,0,,0,"No user reviews",2026-09-12 17:31:58.227047,2026-09-13 19:50:47.323592,2026-09-13,2026-09-12,418,"Windows + Linux","$5.00-$9.99",2.39698576841553,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.39698576841553,0.615309661548216,1.40304913196726
3859950,"Tile Tempest",2025-11-11,"2025-11",0,1,1,1,4.99,4.99,0,"USD",0,0,0,,0,"No user reviews",2026-09-12 17:32:11.384967,2026-09-13 19:50:49.390294,2026-09-13,2026-09-12,306,"Windows + macOS + Linux","$0.01-$4.99",1.79009141212736,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.79009141212736,-0.212555002889199,-0.754509979703726
3860020,"Wise in the Heights",2025-07-24,"2025-07",0,1,0,0,0.99,0.99,0,"USD",1,1,0,1,0,"1 user reviews",2026-09-12 17:32:15.486489,2026-09-13 19:50:51.581226,2026-09-13,2026-09-12,416,"Windows only","$0.01-$4.99",0.688134638736401,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0.688134638736401,-1.71573437006504,1.36452129068742
3860040,"躁のあなた鬱のあたし｜Manic you and depressed me",2025-08-17,"2025-08",0,1,0,0,14.99,14.99,0,"USD",4,3,1,0.75,0,"4 user reviews",2026-09-12 17:32:17.545659,2026-09-13 19:50:53.777857,2026-09-13,2026-09-12,392,"Windows only","$10.00-$19.99",2.77196352684586,0,1,1,0,0,0,0,0,0,0,1,0,0,1,2.77196352684586,1.12681686694233,0.90218719532935
3860080,"МЕМАСИКИ 2 Олдскулы свело",2025-07-21,"2025-07",0,1,0,0,0.99,0.99,0,"USD",27,20,7,0.740740740740741,6,"Mostly Positive",2026-09-12 17:32:21.921286,2026-09-13 19:50:55.946843,2026-09-13,2026-09-12,419,"Windows only","$0.01-$4.99",0.688134638736401,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0.688134638736401,-1.71573437006504,1.42231305260718
3860440,"Parking Simulator",2025-11-03,"2025-11",0,1,0,0,7.99,6.79,15,"USD",19,19,0,1,7,"Positive",2026-09-12 17:32:43.524209,2026-09-13 19:50:58.0667,2026-09-13,2026-09-12,314,"Windows only","$5.00-$9.99",2.05284085988266,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2.05284085988266,0.145861550409199,-0.60039861458437
3861060,"Scooter Slayer",2025-07-23,"2025-07",0,1,0,0,2.99,2.99,0,"USD",3,3,0,1,0,"3 user reviews",2026-09-12 17:33:00.642951,2026-09-13 19:51:00.229195,2026-09-13,2026-09-12,417,"Windows only","$0.01-$4.99",1.38379123090177,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1.38379123090177,-0.766789128987195,1.38378521132734
3861140,"Agent Versus",2025-11-20,"2025-11",0,1,0,0,5.99,5.99,0,"USD",7,7,0,1,0,"7 user reviews",2026-09-12 17:33:05.080125,2026-09-13 19:51:02.304278,2026-09-13,2026-09-12,297,"Windows only","$5.00-$9.99",1.94448055624572,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1.94448055624572,-0.00195275282042951,-0.927885265463002
3861500,"Stranglehold of the Elite",2025-09-21,"2025-09",0,1,1,1,5,5,0,"USD",0,0,0,,0,"No user reviews",2026-09-12 17:33:19.559423,2026-09-13 19:51:04.49148,2026-09-13,2026-09-12,357,"Windows + macOS + Linux","$5.00-$9.99",1.79175946922805,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1.79175946922805,-0.210279605997429,0.227949972932168
3861560,"Planet Drop",2025-08-28,"2025-08",0,1,0,0,3.99,3.99,0,"USD",3,3,0,1,0,"3 user reviews",2026-09-12 17:33:21.743235,2026-09-13 19:51:06.591758,2026-09-13,2026-09-12,381,"Windows only","$0.01-$4.99",1.60743590976343,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1.60743590976343,-0.461715395641907,0.690284068290236
3861720,"Ruby's Realms",2025-09-25,"2025-09",0,1,1,0,6.99,6.99,0,"USD",1,1,0,1,0,"1 user reviews",2026-09-12 17:33:30.435439,2026-09-13 19:51:08.663628,2026-09-13,2026-09-12,353,"Windows + macOS","$5.00-$9.99",2.07819075977818,1,1,1,0,0,0,1,0,0,0,0,0,0,1,2.07819075977818,0.18044135190692,0.15089429037249
3861930,"Pieces To Find",2025-08-12,"2025-08",0,1,0,0,6.99,6.99,0,"USD",1,1,0,1,0,"1 user reviews",2026-09-12 17:33:34.869503,2026-09-13 19:51:10.731523,2026-09-13,2026-09-12,397,"Windows only","$5.00-$9.99",2.07819075977818,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2.07819075977818,0.18044135190692,0.998506798528947
3862060,"My First PC Game",2025-09-19,"2025-09",0,1,0,0,0.99,0.99,0,"USD",2,2,0,1,0,"2 user reviews",2026-09-12 17:33:41.441249,2026-09-13 19:51:12.953993,2026-09-13,2026-09-12,359,"Windows only","$0.01-$4.99",0.688134638736401,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.688134638736401,-1.71573437006504,0.266477814212007
3862620,"Generic Idler",2025-07-29,"2025-07",0,1,0,0,2.99,2.99,0,"USD",1,0,1,0,0,"1 user reviews",2026-09-12 17:33:54.336483,2026-09-13 19:51:15.163773,2026-09-13,2026-09-12,411,"Windows only","$0.01-$4.99",1.38379123090177,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1.38379123090177,-0.766789128987195,1.26820168748782
3862700,"A Minor Pest Problem",2025-08-12,"2025-08",0,1,0,0,4.99,4.99,0,"USD",0,0,0,,0,"No user reviews",2026-09-12 17:34:05.065606,2026-09-13 19:51:17.311235,2026-09-13,2026-09-12,397,"Windows only","$0.01-$4.99",1.79009141212736,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1.79009141212736,-0.212555002889199,0.998506798528947
3862710,"Vita: The Ember Oracle",2025-10-21,"2025-10",0,1,0,0,6.99,6.99,0,"USD",1,1,0,1,0,"1 user reviews",2026-09-12 17:34:07.264647,2026-09-13 19:51:19.3588,2026-09-13,2026-09-12,327,"Windows only","$5.00-$9.99",2.07819075977818,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.07819075977818,0.18044135190692,-0.349967646265417
3863120,"Machine TakeOver",2025-12-26,"2025-12",0,1,0,0,6.99,6.99,0,"USD",2,0,2,0,0,"2 user reviews",2026-09-12 17:34:23.907408,2026-09-13 19:51:21.584787,2026-09-13,2026-09-12,261,"Windows only","$5.00-$9.99",2.07819075977818,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2.07819075977818,0.18044135190692,-1.6213864085001
3863130,"Galduen of the Void",2025-10-12,"2025-10",1,1,0,1,,,,,0,0,0,,0,"No user reviews",2026-09-12 17:34:46.192001,2026-09-13 19:51:23.764408,2026-09-13,2026-09-12,336,"Windows + Linux","Free",,0,0,0,0,1,0,1,0,0,0,1,0,1,0,,0,-0.176592360506141
3863220,"Hypercore",2025-08-06,"2025-08",0,1,1,0,4.99,4.99,0,"USD",5,5,0,1,0,"5 user reviews",2026-09-12 17:34:48.390728,2026-09-13 19:51:25.876863,2026-09-13,2026-09-12,403,"Windows + macOS","$0.01-$4.99",1.79009141212736,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1.79009141212736,-0.212555002889199,1.11409032236846
3863300,"Deep Inside: Amore sola mi fa remirare",2025-08-31,"2025-08",1,1,0,0,,,,,0,0,0,,0,"No user reviews",2026-09-12 17:34:50.588754,2026-09-13 19:51:28.086683,2026-09-13,2026-09-12,378,"Windows only","Free",,0,0,0,0,1,0,1,0,1,0,0,0,0,0,,0,0.632492306370477
3863340,"Ramona",2025-10-31,"2025-10",0,1,0,0,9.99,9.99,0,"USD",47,36,11,0.765957446808511,6,"Mostly Positive",2026-09-12 17:34:52.786133,2026-09-13 19:51:30.283822,2026-09-13,2026-09-12,317,"Windows only","$5.00-$9.99",2.39698576841553,1,1,0,0,0,0,1,0,0,0,1,0,1,1,2.39698576841553,0.615309661548216,-0.542606852664612
3863590,"Beltion: Beyond Ritual",2025-07-11,"2025-07",0,1,0,0,5.99,5.99,0,"USD",43,35,8,0.813953488372093,7,"Positive",2026-09-12 17:35:03.505165,2026-09-13 19:51:32.307744,2026-09-13,2026-09-12,429,"Windows only","$5.00-$9.99",1.94448055624572,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1.94448055624572,-0.00195275282042951,1.61495225900637
3863990,"FOREST SURVIVAL",2025-08-08,"2025-08",0,1,0,0,0.99,0.99,0,"USD",1,1,0,1,0,"1 user reviews",2026-09-12 17:35:24.929364,2026-09-13 19:51:34.380546,2026-09-13,2026-09-12,401,"Windows only","$0.01-$4.99",0.688134638736401,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.688134638736401,-1.71573437006504,1.07556248108863
3864010,"I Am Sakuya FPS: Lunarian Invasion",2025-09-25,"2025-09",0,1,0,0,9.99,6.49,35,"USD",50,34,16,0.68,5,"Mixed",2026-09-12 17:35:27.096038,2026-09-13 19:51:36.381908,2026-09-13,2026-09-12,353,"Windows only","$5.00-$9.99",2.01356879752913,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.01356879752913,0.0922905254273295,0.15089429037249
3864070,"Sea Hotel : Fish Scales",2025-08-07,"2025-08",0,1,0,0,4.99,4.99,0,"USD",4,2,2,0.5,0,"4 user reviews",2026-09-12 17:35:31.417106,2026-09-13 19:51:38.562537,2026-09-13,2026-09-12,402,"Windows only","$0.01-$4.99",1.79009141212736,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1.79009141212736,-0.212555002889199,1.09482640172854
3865190,"Jump Slash",2025-11-07,"2025-11",1,1,0,0,,,,,0,0,0,,0,"No user reviews",2026-09-12 17:35:48.050636,2026-09-13 19:51:40.672982,2026-09-13,2026-09-12,310,"Windows only","Free",,0,1,1,0,1,0,1,0,0,0,0,0,0,0,,0,-0.677454297144048
3865340,"Deadcam",2025-11-05,"2025-11",0,1,0,0,7.99,7.99,0,"USD",61,44,17,0.721311475409836,6,"Mostly Positive",2026-09-12 17:35:50.09784,2026-09-13 19:51:42.702347,2026-09-13,2026-09-12,312,"Windows only","$5.00-$9.99",2.19611284848353,1,1,0,0,0,0,1,0,0,0,0,0,0,1,2.19611284848353,0.341298887298887,-0.638926455864209
3865970,"Mad Birds",2025-08-01,"2025-08",0,1,0,0,2.99,2.99,0,"USD",0,0,0,,0,"No user reviews",2026-09-12 17:35:58.69684,2026-09-13 19:51:44.948758,2026-09-13,2026-09-12,408,"Windows only","$0.01-$4.99",1.38379123090177,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.38379123090177,-0.766789128987195,1.21040992556806
3865990,"The Three Cardinals",2025-10-16,"2025-10",0,1,0,0,4.99,4.99,0,"USD",1,1,0,1,0,"1 user reviews",2026-09-12 17:36:00.741937,2026-09-13 19:51:47.169516,2026-09-13,2026-09-12,332,"Windows only","$0.01-$4.99",1.79009141212736,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1.79009141212736,-0.212555002889199,-0.253648043065819
3866030,"Escoba",2025-10-04,"2025-10",0,1,0,0,4.99,4.99,0,"USD",0,0,0,,0,"No user reviews",2026-09-12 17:36:04.916113,2026-09-13 19:51:49.347416,2026-09-13,2026-09-12,344,"Windows only","$0.01-$4.99",1.79009141212736,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.79009141212736,-0.212555002889199,-0.0224809953867855
3866320,"What Happened Here?",2025-07-23,"2025-07",1,1,1,0,,,,,0,0,0,,0,"No user reviews",2026-09-12 17:36:13.615292,2026-09-13 19:51:51.415147,2026-09-13,2026-09-12,417,"Windows + macOS","Free",,0,1,0,0,1,0,1,0,1,0,0,0,0,0,,0,1.38378521132734
3866620,"From The Dark",2025-10-24,"2025-10",0,1,0,0,4.99,4.99,0,"USD",5,4,1,0.8,0,"5 user reviews",2026-09-12 17:36:15.747839,2026-09-13 19:51:53.464562,2026-09-13,2026-09-12,324,"Windows only","$0.01-$4.99",1.79009141212736,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1.79009141212736,-0.212555002889199,-0.407759408185175
3866660,"Forgotten Beginnings: A New Afterlife",2025-07-28,"2025-07",1,1,0,0,,,,,0,0,0,,0,"No user reviews",2026-09-12 17:36:17.9589,2026-09-13 19:51:55.694627,2026-09-13,2026-09-12,412,"Windows only","Free",,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,0,1.28746560812774
3866730,"試される大地 Challenging Land",2025-08-14,"2025-08",1,1,0,0,,,,,0,0,0,,0,"No user reviews",2026-09-12 17:36:21.988044,2026-09-13 19:51:57.908351,2026-09-13,2026-09-12,395,"Windows only","Free",,0,0,0,0,1,0,0,0,1,0,1,0,0,0,,0,0.959978957249108
3867530,"Way to Town",2025-08-15,"2025-08",0,1,0,0,1.99,1.99,0,"USD",3,3,0,1,0,"3 user reviews",2026-09-12 17:36:37.042053,2026-09-13 19:52:00.139342,2026-09-13,2026-09-12,394,"Windows only","$0.01-$4.99",1.0952733874026,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1.0952733874026,-1.16035635402041,0.940715036609189
3867800,"战略三国",2025-09-24,"2025-09",1,1,0,0,,,,,0,0,0,,0,"No user reviews",2026-09-12 17:36:49.635499,2026-09-13 19:52:02.191305,2026-09-13,2026-09-12,354,"Windows only","Free",,0,0,0,0,1,0,0,1,1,0,0,0,1,0,,0,0.170158211012409
3868390,"Chop It Down",2025-07-30,"2025-07",0,1,0,0,0.99,0.99,0,"USD",2,2,0,1,0,"2 user reviews",2026-09-12 17:37:06.402742,2026-09-13 19:52:04.340425,2026-09-13,2026-09-12,410,"Windows only","$0.01-$4.99",0.688134638736401,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.688134638736401,-1.71573437006504,1.2489377668479
3868480,"The Inconvenient Platformer",2025-07-31,"2025-07",0,1,0,0,4.99,4.99,0,"USD",6,6,0,1,0,"6 user reviews",2026-09-12 17:37:12.692063,2026-09-13 19:52:06.594155,2026-09-13,2026-09-12,409,"Windows only","$0.01-$4.99",1.79009141212736,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.79009141212736,-0.212555002889199,1.22967384620798
3868490,"Marshals of Yore",2025-10-22,"2025-10",0,1,0,0,4.99,4.99,0,"USD",30,27,3,0.9,7,"Positive",2026-09-12 17:37:14.79289,2026-09-13 19:52:08.708036,2026-09-13,2026-09-12,326,"Windows only","$0.01-$4.99",1.79009141212736,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1.79009141212736,-0.212555002889199,-0.369231566905336
3868610,"Glitch",2025-10-30,"2025-10",0,1,0,0,1.85,1.85,0,"USD",29,26,3,0.896551724137931,7,"Positive",2026-09-12 17:37:20.995164,2026-09-13 19:52:10.773492,2026-09-13,2026-09-12,318,"Windows only","$0.01-$4.99",1.04731899428056,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.04731899428056,-1.2257709474483,-0.523342932024692
3868630,"Serra de Deus",2025-11-14,"2025-11",0,1,0,1,4.99,4.99,0,"USD",85,80,5,0.941176470588235,8,"Very Positive",2026-09-12 17:37:23.094137,2026-09-13 19:52:13.024886,2026-09-13,2026-09-12,303,"Windows + Linux","$0.01-$4.99",1.79009141212736,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1.79009141212736,-0.212555002889199,-0.812301741623485
3868850,"MISHA",2025-10-28,"2025-10",1,1,0,0,,,,,0,0,0,,0,"No user reviews",2026-09-12 17:37:31.515599,2026-09-13 19:52:15.261629,2026-09-13,2026-09-12,320,"Windows only","Free",,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,0,-0.484815090744853
